Study,Property,Statistic,Value,Std,Lower 95% CI,Upper 95% CI,Environment,Iteration
h_mix_rho_x_rho_pure,Binary Density,MSE,0.0028204873102988027,0.0029928885210896965,-0.0026315848486904714,0.008914805554938865,alcohol ~ ester,6
h_mix_rho_x_rho_pure,Binary Density,MUE,0.00700553570332052,0.002208001835056225,0.0030263396882457385,0.011847110294681763,alcohol ~ ester,6
h_mix_rho_x_rho_pure,Binary Density,Tau,0.911111111111111,0.09535534894935818,0.6287460834286768,0.9660917830792959,alcohol ~ ester,6
h_mix_rho_x_rho_pure,Binary Density,Slope,0.9518181828020871,0.08427393863951581,0.7277955812882492,1.0470276697280456,alcohol < ester,6
h_mix_rho_x_rho_pure,Binary Density,Intercept,0.04841286897071928,0.0837518288899346,-0.0439616422745468,0.270947599681143,alcohol < ester,6
h_mix_rho_x_rho_pure,Binary Density,R,0.9833225503425113,0.007384038392945526,0.9714480142679197,0.9987823158191429,alcohol < ester,6
h_mix_rho_x_rho_pure,Binary Density,R^2,0.9669232380121006,0.014534910909335137,0.9437112444250844,0.9975661143930501,alcohol < ester,6
h_mix_rho_x_rho_pure,Binary Density,p,3.3172517446359213e-07,1.3877212911317576e-06,1.5247469209350888e-11,2.87310350629278e-06,alcohol < ester,6
h_mix_rho_x_rho_pure,Binary Density,RMSE,0.011668188078186212,0.0026289983246941214,0.005957009760754305,0.01624462260380384,alcohol < ester,6
h_mix_rho_x_rho_pure,Binary Density,MSE,0.002222766842794921,0.0035740306081215897,-0.00405073949922965,0.009874910937773785,alcohol < ester,6
h_mix_rho_x_rho_pure,Binary Density,MUE,0.00918334901419191,0.0022490477427401165,0.005254284133460718,0.013808161711047229,alcohol < ester,6
h_mix_rho_x_rho_pure,Binary Density,Tau,0.9999999999999999,0.02257318771348945,0.8944271909999159,0.9775252199076787,alcohol < ester,6
h_mix_rho_x_rho_pure,Binary Density,Slope,0.912659558084177,0.059793864918956635,0.7744883078259973,1.0088671890052174,alcohol > ester,7
h_mix_rho_x_rho_pure,Binary Density,Intercept,0.07748660410675412,0.051341696158600424,-0.006518444193076789,0.19253203208276648,alcohol > ester,7
h_mix_rho_x_rho_pure,Binary Density,R,0.985861345185911,0.010052083982175079,0.9615742295901788,0.9986383654761479,alcohol > ester,7
h_mix_rho_x_rho_pure,Binary Density,R^2,0.9719225919317739,0.01966865488973677,0.9246249990119458,0.9972785850008724,alcohol > ester,7
h_mix_rho_x_rho_pure,Binary Density,p,1.7187901575980232e-07,7.453635709890823e-06,1.5094987544637054e-11,9.206773105151208e-06,alcohol > ester,7
h_mix_rho_x_rho_pure,Binary Density,RMSE,0.008121752268329306,0.0021665112148696567,0.0034827162873792093,0.011988906116302043,alcohol > ester,7
h_mix_rho_x_rho_pure,Binary Density,MSE,0.0026058473517329038,0.002402676431185033,-0.0019101833802381396,0.007521858983548857,alcohol > ester,7
h_mix_rho_x_rho_pure,Binary Density,MUE,0.005908899589715877,0.0017465106494689922,0.0029183085103309026,0.009868029941009581,alcohol > ester,7
h_mix_rho_x_rho_pure,Binary Density,Tau,0.8666666666666666,0.11535075053469546,0.5354632267566766,0.9660917830792959,alcohol > ester,7
h_mix_rho_x_rho_pure,Binary Density,Slope,0.9296165285728752,0.06151834054748115,0.7871915615312722,1.0130901755936776,alcohol ~ ester,7
h_mix_rho_x_rho_pure,Binary Density,Intercept,0.06696078429468888,0.05845047421489647,-0.012318815551297213,0.20219465992690755,alcohol ~ ester,7
h_mix_rho_x_rho_pure,Binary Density,R,0.9871621058517002,0.006731474139463706,0.972309031146483,0.9988107090477525,alcohol ~ ester,7
h_mix_rho_x_rho_pure,Binary Density,R^2,0.9744890232295633,0.013250481587498787,0.9453848520490126,0.9976228325084741,alcohol ~ ester,7
h_mix_rho_x_rho_pure,Binary Density,p,1.1701644955384726e-07,1.712001960492395e-06,9.842598820544645e-12,2.531331346177396e-06,alcohol ~ ester,7
h_mix_rho_x_rho_pure,Binary Density,RMSE,0.009771272938381093,0.0026932721496055333,0.0037065280903456955,0.014099719288099812,alcohol ~ ester,7
h_mix_rho_x_rho_pure,Binary Density,MSE,0.0024243370553374112,0.0029347597603851584,-0.002918934530548911,0.008518978565376123,alcohol ~ ester,7
h_mix_rho_x_rho_pure,Binary Density,MUE,0.00695275927743394,0.0021625543709061553,0.003033421294193028,0.0113208341056522,alcohol ~ ester,7
h_mix_rho_x_rho_pure,Binary Density,Tau,0.911111111111111,0.09185146633801432,0.6287460834286768,0.9660917830792959,alcohol ~ ester,7
h_mix_rho_x_rho_pure,Binary Density,Slope,0.9428256227328623,0.08445774434125429,0.7247560787778206,1.0420646383636754,alcohol < ester,7
h_mix_rho_x_rho_pure,Binary Density,Intercept,0.05643681256781308,0.08393773497573581,-0.03880930354226142,0.2741710811301087,alcohol < ester,7
h_mix_rho_x_rho_pure,Binary Density,R,0.9824362475339862,0.007760613873200997,0.9703820717418703,0.9995087026692017,alcohol < ester,7
h_mix_rho_x_rho_pure,Binary Density,R^2,0.9651809804686597,0.015273883700534743,0.9416413651580443,0.9990176467114705,alcohol < ester,7
h_mix_rho_x_rho_pure,Binary Density,p,4.0762826773658696e-07,1.6317438549930977e-06,3.0533956922811135e-13,3.2565818771717017e-06,alcohol < ester,7
h_mix_rho_x_rho_pure,Binary Density,RMSE,0.01190888223365914,0.0027060399198607283,0.006216283183930699,0.016675936691495655,alcohol < ester,7
h_mix_rho_x_rho_pure,Binary Density,MSE,0.0016258801735082652,0.0037022924006422275,-0.0051888994233781904,0.009713905721216776,alcohol < ester,7
h_mix_rho_x_rho_pure,Binary Density,MUE,0.00958901762503941,0.0022080481388698585,0.005796229462235037,0.014306712322218872,alcohol < ester,7
h_mix_rho_x_rho_pure,Binary Density,Tau,0.9999999999999999,0.023579210303179287,0.8944271909999159,0.9775252199076787,alcohol < ester,7
h_mix_rho_x_rho_pure,Binary Density,Slope,0.9108147291841139,0.06268946750742108,0.7682282042937384,1.014922844408866,alcohol > ester,8
h_mix_rho_x_rho_pure,Binary Density,Intercept,0.07954055864698528,0.05386539889297323,-0.011053408351032745,0.20077701649574686,alcohol > ester,8
h_mix_rho_x_rho_pure,Binary Density,R,0.9855456575876412,0.012856996615450686,0.9589048946243532,0.9984853815516787,alcohol > ester,8
h_mix_rho_x_rho_pure,Binary Density,R^2,0.9713002431898562,0.024446331539316336,0.919498596934542,0.9969730571724013,alcohol > ester,8
h_mix_rho_x_rho_pure,Binary Density,p,1.87680200208387e-07,0.00022457699600583693,2.3513173232862756e-11,1.2630762883104259e-05,alcohol > ester,8
h_mix_rho_x_rho_pure,Binary Density,RMSE,0.008372287129438135,0.0021795733431044274,0.0037968533591245857,0.012308430666947675,alcohol > ester,8
h_mix_rho_x_rho_pure,Binary Density,MSE,0.003078149897880822,0.0024788300815426537,-0.0015100356053279417,0.008061366438830032,alcohol > ester,8
h_mix_rho_x_rho_pure,Binary Density,MUE,0.006235552635693975,0.0017857430217542937,0.0030883246476768322,0.010056601373767371,alcohol > ester,8
h_mix_rho_x_rho_pure,Binary Density,Tau,0.8666666666666666,0.11536143013585251,0.5185449728701348,0.9660917830792959,alcohol > ester,8
h_mix_rho_x_rho_pure,Binary Density,Slope,0.9246397527684924,0.060861306863957826,0.7837198271724432,1.0071862626645747,alcohol ~ ester,8
h_mix_rho_x_rho_pure,Binary Density,Intercept,0.07169813072318931,0.05795761512046369,-0.006968966853176162,0.20652547810561384,alcohol ~ ester,8
h_mix_rho_x_rho_pure,Binary Density,R,0.987551501727824,0.006081322789707264,0.975307895994034,0.9988280136207176,alcohol ~ ester,8
h_mix_rho_x_rho_pure,Binary Density,R^2,0.9752579685648805,0.011990331636134288,0.9512254919883094,0.9976574007935084,alcohol ~ ester,8
h_mix_rho_x_rho_pure,Binary Density,p,1.0350074787977148e-07,1.1766478933949358e-06,8.480355615818843e-12,1.589833163925562e-06,alcohol ~ ester,8
h_mix_rho_x_rho_pure,Binary Density,RMSE,0.00978141060682831,0.0027732645469206165,0.0036418867957430452,0.014538140904416168,alcohol ~ ester,8
h_mix_rho_x_rho_pure,Binary Density,MSE,0.0025983474816603236,0.0029610706880871217,-0.002671614951639756,0.008836971938079464,alcohol ~ ester,8
h_mix_rho_x_rho_pure,Binary Density,MUE,0.0067813282324864724,0.0022083849492120083,0.002943377196113273,0.011669438153793222,alcohol ~ ester,8
h_mix_rho_x_rho_pure,Binary Density,Tau,0.911111111111111,0.08770486618737638,0.6445033866354896,0.9660917830792959,alcohol ~ ester,8
h_mix_rho_x_rho_pure,Binary Density,Slope,0.9402055239236224,0.08019612793984467,0.7282951294576548,1.0310904754676007,alcohol < ester,8
h_mix_rho_x_rho_pure,Binary Density,Intercept,0.05863076463247818,0.07988944618039245,-0.02878777087858786,0.2706445705616547,alcohol < ester,8
h_mix_rho_x_rho_pure,Binary Density,R,0.9840618261693808,0.006829044008438313,0.9733535840876119,0.9993153977571142,alcohol < ester,8
h_mix_rho_x_rho_pure,Binary Density,R^2,0.9683776777238166,0.013465486086502299,0.9474171996561996,0.9986312641944594,alcohol < ester,8
h_mix_rho_x_rho_pure,Binary Density,p,2.7695021489291247e-07,7.991097739230174e-07,1.0998539622323437e-12,2.1820946900996113e-06,alcohol < ester,8
h_mix_rho_x_rho_pure,Binary Density,RMSE,0.011379238628358287,0.0025045279983729714,0.006388233349784651,0.016031967378981247,alcohol < ester,8
h_mix_rho_x_rho_pure,Binary Density,MSE,0.0013080417200421967,0.003591101302434217,-0.0050526776352894705,0.00911177253772063,alcohol < ester,8
h_mix_rho_x_rho_pure,Binary Density,MUE,0.00932526307635515,0.0020880052462146953,0.005790414804940502,0.013930066223231296,alcohol < ester,8
h_mix_rho_x_rho_pure,Binary Density,Tau,0.9999999999999999,0.023457856721025027,0.8944271909999159,0.9775252199076787,alcohol < ester,8
h_mix_rho_x_rho_pure,Binary Density,Slope,0.9212824245534764,0.06199193370396366,0.7843162349739644,1.0186290211934217,alcohol > ester,9
h_mix_rho_x_rho_pure,Binary Density,Intercept,0.06977457398791498,0.05296029263244896,-0.015383949112916406,0.18933350793916826,alcohol > ester,9
h_mix_rho_x_rho_pure,Binary Density,R,0.9853904873852871,0.011107608179331017,0.9602594554371082,0.9983820616533938,alcohol > ester,9
h_mix_rho_x_rho_pure,Binary Density,R^2,0.9709944126294137,0.021535017882258336,0.9220982217563717,0.996766741031281,alcohol > ester,9
h_mix_rho_x_rho_pure,Binary Density,p,1.9583337753438583e-07,5.154602962430813e-05,3.217488666674311e-11,1.0427901369601688e-05,alcohol > ester,9
h_mix_rho_x_rho_pure,Binary Density,RMSE,0.008008677394257742,0.002014290723060023,0.003425765217647493,0.011544800620702815,alcohol > ester,9
h_mix_rho_x_rho_pure,Binary Density,MSE,0.0022865754151906504,0.0023277853916604785,-0.002193464104123255,0.007030925167584967,alcohol > ester,9
h_mix_rho_x_rho_pure,Binary Density,MUE,0.00596295530303953,0.0017126073505678617,0.0029357402000260158,0.009896945623489039,alcohol > ester,9
h_mix_rho_x_rho_pure,Binary Density,Tau,0.8666666666666666,0.1098929049833861,0.5465943944999485,0.9660917830792959,alcohol > ester,9
h_mix_rho_x_rho_pure,Binary Density,Slope,0.9348296435050429,0.05989764204211038,0.7967304751629184,1.0149493046059783,alcohol ~ ester,9
h_mix_rho_x_rho_pure,Binary Density,Intercept,0.061950850076952224,0.056975459475715605,-0.014372985823019713,0.19358271638674052,alcohol ~ ester,9
h_mix_rho_x_rho_pure,Binary Density,R,0.9884652736464788,0.005869778758361123,0.9761454201493489,0.9989166362406516,alcohol ~ ester,9
h_mix_rho_x_rho_pure,Binary Density,R^2,0.9770635972050083,0.011575175974401782,0.9528598812785489,0.9978344461583384,alcohol ~ ester,9
h_mix_rho_x_rho_pure,Binary Density,p,7.638061228532183e-08,1.300812641251676e-06,6.396670193908717e-12,1.3797501964590792e-06,alcohol ~ ester,9
h_mix_rho_x_rho_pure,Binary Density,RMSE,0.009234122156945052,0.0025871285681178316,0.0033766876392116647,0.013869155060742478,alcohol ~ ester,9
h_mix_rho_x_rho_pure,Binary Density,MSE,0.0021944443722222927,0.0028629986149553643,-0.0027894311894269717,0.008381807378448968,alcohol ~ ester,9
h_mix_rho_x_rho_pure,Binary Density,MUE,0.006629855488977187,0.0020744680232324493,0.0030078047944355757,0.01127129798331077,alcohol ~ ester,9
h_mix_rho_x_rho_pure,Binary Density,Tau,0.911111111111111,0.09075305372252093,0.629940788348712,0.9660917830792959,alcohol ~ ester,9
h_mix_rho_x_rho_pure,Binary Density,Slope,0.9478700218769867,0.07540919502317825,0.753335668145127,1.0361177369753387,alcohol < ester,9
h_mix_rho_x_rho_pure,Binary Density,Intercept,0.05130902861867992,0.07501865945241928,-0.034833776610532885,0.245843298747643,alcohol < ester,9
h_mix_rho_x_rho_pure,Binary Density,R,0.9862950937672523,0.006007708332929287,0.9763480394595135,0.9994687529285263,alcohol < ester,9
h_mix_rho_x_rho_pure,Binary Density,R^2,0.9727780119893531,0.011870440538234623,0.9532554941564358,0.9989377880805036,alcohol < ester,9
h_mix_rho_x_rho_pure,Binary Density,p,1.5181754851915035e-07,4.169438848815446e-07,3.873209082737551e-13,1.3366685732617104e-06,alcohol < ester,9
h_mix_rho_x_rho_pure,Binary Density,RMSE,0.010559747174638838,0.0023000816468945716,0.005751808729618052,0.01456637765814602,alcohol < ester,9
h_mix_rho_x_rho_pure,Binary Density,MSE,0.0013339726024708897,0.0032943984319733347,-0.00478875378897794,0.007829507013843195,alcohol < ester,9
h_mix_rho_x_rho_pure,Binary Density,MUE,0.008562585235812936,0.001926391450372999,0.0051685704295210575,0.01252805021301645,alcohol < ester,9
h_mix_rho_x_rho_pure,Binary Density,Tau,0.9999999999999999,0.02405835999141962,0.8819171036881969,0.9775252199076787,alcohol < ester,9
h_mix_rho_x_rho_pure,Binary Density,Slope,0.9102326607885335,0.05813014613010646,0.7707863540395771,1.0030163808380668,alcohol > ester,10
h_mix_rho_x_rho_pure,Binary Density,Intercept,0.07953878345569931,0.050178728220079745,-0.0027717193143934615,0.19946382854257905,alcohol > ester,10
h_mix_rho_x_rho_pure,Binary Density,R,0.9862800611657199,0.010308382957224438,0.9587933598377039,0.99880985943982,alcohol > ester,10
h_mix_rho_x_rho_pure,Binary Density,R^2,0.9727483590530561,0.020157266412452725,0.9192847068688726,0.997621135314193,alcohol > ester,10
h_mix_rho_x_rho_pure,Binary Density,p,1.5248198164437223e-07,8.168337831033744e-06,9.155775240495578e-12,1.218005572737383e-05,alcohol > ester,10
h_mix_rho_x_rho_pure,Binary Density,RMSE,0.008063984935132176,0.002284401641077965,0.0033643935394860663,0.011948895240024406,alcohol > ester,10
h_mix_rho_x_rho_pure,Binary Density,MSE,0.002577342173805219,0.002393400171975171,-0.0023236393922638765,0.007077679874072184,alcohol > ester,10
h_mix_rho_x_rho_pure,Binary Density,MUE,0.005677041693369811,0.0017869218359083054,0.0025675416625535854,0.00947081482098514,alcohol > ester,10
h_mix_rho_x_rho_pure,Binary Density,Tau,0.8666666666666666,0.1134304459999112,0.5354632267566766,0.9660917830792959,alcohol > ester,10
h_mix_rho_x_rho_pure,Binary Density,Slope,0.9262237384917257,0.05441354394411466,0.8057442679788633,1.0021505311029724,alcohol ~ ester,10
h_mix_rho_x_rho_pure,Binary Density,Intercept,0.0697934670691045,0.05184085018801351,-0.0029368084868873767,0.1849503197712662,alcohol ~ ester,10
h_mix_rho_x_rho_pure,Binary Density,R,0.9901601762428326,0.005185380662984144,0.9793562113695046,0.9990961291426018,alcohol ~ ester,10
h_mix_rho_x_rho_pure,Binary Density,R^2,0.9804171746172373,0.010249282433980789,0.9591385887480297,0.9981930752677305,alcohol ~ ester,10
h_mix_rho_x_rho_pure,Binary Density,p,4.05312510071619e-08,5.121871682290875e-07,3.3236103602162804e-12,7.956848072284835e-07,alcohol ~ ester,10
h_mix_rho_x_rho_pure,Binary Density,RMSE,0.0088297527473395,0.0026935786448646338,0.0029924053218676676,0.013635056741258708,alcohol ~ ester,10
h_mix_rho_x_rho_pure,Binary Density,MSE,0.0021460817980445855,0.0027450520086618776,-0.002425412817819372,0.008096801175547919,alcohol ~ ester,10
h_mix_rho_x_rho_pure,Binary Density,MUE,0.006080663902164818,0.0020549350341523965,0.0025142655528510027,0.01065535403835508,alcohol ~ ester,10
h_mix_rho_x_rho_pure,Binary Density,Tau,0.911111111111111,0.08930546721680392,0.6445033866354896,0.9660917830792959,alcohol ~ ester,10
h_mix_rho_x_rho_pure,Binary Density,Slope,0.9443606226002383,0.07266037412898431,0.7638248063610412,1.028598366275853,alcohol < ester,10
h_mix_rho_x_rho_pure,Binary Density,Intercept,0.054571994450847816,0.07238124824697198,-0.025700908432598424,0.23497432483674074,alcohol < ester,10
h_mix_rho_x_rho_pure,Binary Density,R,0.9874398528606951,0.005796520306891252,0.9785062278941079,0.9993885110876676,alcohol < ester,10
h_mix_rho_x_rho_pure,Binary Density,R^2,0.9750374630175512,0.011464983278265804,0.9574744380275558,0.998777396094025,alcohol < ester,10
h_mix_rho_x_rho_pure,Binary Density,p,1.0724970068489832e-07,3.8001324970022277e-07,6.967097184751703e-13,9.251671514329992e-07,alcohol < ester,10
h_mix_rho_x_rho_pure,Binary Density,RMSE,0.010180298201297826,0.002478071978819956,0.005368300739517439,0.014618256455220597,alcohol < ester,10
h_mix_rho_x_rho_pure,Binary Density,MSE,0.0012326088923380496,0.0032447907385535018,-0.004327488178724514,0.008358063409952043,alcohol < ester,10
h_mix_rho_x_rho_pure,Binary Density,MUE,0.008129691151235097,0.001958998814430462,0.004869403193556654,0.012379279747557436,alcohol < ester,10
h_mix_rho_x_rho_pure,Binary Density,Tau,0.9999999999999999,0.022779028428004867,0.8944271909999159,0.9775252199076787,alcohol < ester,10
h_mix_rho_x_rho_pure,Binary Density,Slope,0.9102189561762971,0.057658154351624614,0.7765840910497812,1.0069512201739104,alcohol > ester,11
h_mix_rho_x_rho_pure,Binary Density,Intercept,0.07965727141270973,0.049766702947584625,-0.005796471657329771,0.19209760713406432,alcohol > ester,11
h_mix_rho_x_rho_pure,Binary Density,R,0.9860696171245773,0.011813002458167497,0.9618777212375258,0.9983608099338354,alcohol > ester,11
h_mix_rho_x_rho_pure,Binary Density,R^2,0.9723332898162105,0.022692435138169115,0.9252087506130954,0.9967243068117437,alcohol > ester,11
h_mix_rho_x_rho_pure,Binary Density,p,1.6201372485059693e-07,0.00013963116335428543,3.202678931320541e-11,9.322854245111485e-06,alcohol > ester,11
h_mix_rho_x_rho_pure,Binary Density,RMSE,0.00814073697478,0.002271797887942513,0.0035339020104584325,0.012054463886103992,alcohol > ester,11
h_mix_rho_x_rho_pure,Binary Density,MSE,0.0026840805711293102,0.0024672924205024036,-0.0020463579486753036,0.007768961601724145,alcohol > ester,11
h_mix_rho_x_rho_pure,Binary Density,MUE,0.005882408768266479,0.0017792731699175373,0.002816120765469132,0.009589627809005274,alcohol > ester,11
h_mix_rho_x_rho_pure,Binary Density,Tau,0.8666666666666666,0.12274812025022644,0.5146502354656655,0.9660917830792959,alcohol > ester,11
h_mix_rho_x_rho_pure,Binary Density,Slope,0.9233091803698537,0.05782103996826221,0.7908770490246441,1.0026994650240812,alcohol ~ ester,11
h_mix_rho_x_rho_pure,Binary Density,Intercept,0.07249663990453203,0.055085356934094845,-0.0029265814154750824,0.19898392297992584,alcohol ~ ester,11
h_mix_rho_x_rho_pure,Binary Density,R,0.9889004684076789,0.005672990307567977,0.9779129999927192,0.9992254596112304,alcohol ~ ester,11
h_mix_rho_x_rho_pure,Binary Density,R^2,0.9779241364169267,0.011208711209952517,0.95631383555476,0.9984515191352747,alcohol ~ ester,11
h_mix_rho_x_rho_pure,Binary Density,p,6.552398561214262e-08,5.293923631168486e-07,1.5802240502235308e-12,1.0206050051629495e-06,alcohol ~ ester,11
h_mix_rho_x_rho_pure,Binary Density,RMSE,0.009293797033219637,0.0027788188290262406,0.0032248325736978635,0.013718579397494652,alcohol ~ ester,11
h_mix_rho_x_rho_pure,Binary Density,MSE,0.0021768200029499752,0.0028396358748643937,-0.002989870058517141,0.00793601646009039,alcohol ~ ester,11
h_mix_rho_x_rho_pure,Binary Density,MUE,0.006387676323256153,0.0021421805007909,0.002587055282544348,0.010638189042339563,alcohol ~ ester,11
h_mix_rho_x_rho_pure,Binary Density,Tau,0.911111111111111,0.09028038900367577,0.629940788348712,0.9660917830792959,alcohol ~ ester,11
h_mix_rho_x_rho_pure,Binary Density,Slope,0.9420218376120068,0.07395438221273463,0.752241917657677,1.0248870164065933,alcohol < ester,11
h_mix_rho_x_rho_pure,Binary Density,Intercept,0.05624430582005324,0.07366842726828467,-0.023893323104244857,0.24556105245931814,alcohol < ester,11
h_mix_rho_x_rho_pure,Binary Density,R,0.9864454471284422,0.006012074203810116,0.9766163295501635,0.9993492869347551,alcohol < ester,11
h_mix_rho_x_rho_pure,Binary Density,R^2,0.9730746201604322,0.011875979459342966,0.9537794551440336,0.9986989972970035,alcohol < ester,11
h_mix_rho_x_rho_pure,Binary Density,p,1.4529050544408175e-07,5.181387693602075e-07,1.4587614530188911e-12,1.2742094316503795e-06,alcohol < ester,11
h_mix_rho_x_rho_pure,Binary Density,RMSE,0.010506709591052536,0.0021589753754313167,0.0061843497482726465,0.014540895160908857,alcohol < ester,11
h_mix_rho_x_rho_pure,Binary Density,MSE,0.0006628147590065691,0.0032590169605240284,-0.005187718672025776,0.0075099969043507684,alcohol < ester,11
h_mix_rho_x_rho_pure,Binary Density,MUE,0.008855421379259376,0.001778734056328706,0.005816083727539912,0.012752683419342159,alcohol < ester,11
h_mix_rho_x_rho_pure,Binary Density,Tau,0.9999999999999999,0.0238355058734209,0.8944271909999159,0.9775252199076787,alcohol < ester,11
h_mix_rho_x_rho_pure_h_vap,Binary Density,Slope,0.9382499906573245,0.09827979987793745,0.7606500596752069,1.1409802991290101,alcohol > ester,0
h_mix_rho_x_rho_pure_h_vap,Binary Density,Intercept,0.07469676121695645,0.08673681919457497,-0.10657762643578339,0.22921137541324033,alcohol > ester,0
h_mix_rho_x_rho_pure_h_vap,Binary Density,R,0.9676800170254795,0.0227281282482735,0.9103068899431557,0.9957082363211035,alcohol > ester,0
h_mix_rho_x_rho_pure_h_vap,Binary Density,R^2,0.9364046153504322,0.04271364746621422,0.8286586338779806,0.9914348918776825,alcohol > ester,0
h_mix_rho_x_rho_pure_h_vap,Binary Density,p,4.591117188691451e-06,0.0005559331054399426,1.5226936504169755e-09,0.0002551513208016691,alcohol > ester,0
h_mix_rho_x_rho_pure_h_vap,Binary Density,RMSE,0.024332380535449238,0.003706944906104519,0.0171723722280676,0.031139016262323325,alcohol > ester,0
h_mix_rho_x_rho_pure_h_vap,Binary Density,MSE,0.02175579449199324,0.0034565413057492346,0.015353474733199679,0.02854661000714055,alcohol > ester,0
h_mix_rho_x_rho_pure_h_vap,Binary Density,MUE,0.02175579449199324,0.0034565413057492346,0.015353474733199679,0.02854661000714055,alcohol > ester,0
h_mix_rho_x_rho_pure_h_vap,Binary Density,Tau,0.8222222222222221,0.1298533952832754,0.4656359273260782,0.9545214042184235,alcohol > ester,0
h_mix_rho_x_rho_pure_h_vap,Binary Density,Slope,0.9448522170151653,0.06409046373340173,0.8053341421188953,1.0441277296416278,alcohol ~ ester,0
h_mix_rho_x_rho_pure_h_vap,Binary Density,Intercept,0.08191529521804253,0.061181680862197524,-0.013025530333531488,0.21541311455397272,alcohol ~ ester,0
h_mix_rho_x_rho_pure_h_vap,Binary Density,R,0.9868801225657292,0.007646171038063562,0.9711872751167688,0.9993075689663903,alcohol ~ ester,0
h_mix_rho_x_rho_pure_h_vap,Binary Density,R^2,0.9739323763153487,0.015043640667776775,0.9432047233487344,0.9986156173935169,alcohol ~ ester,0
h_mix_rho_x_rho_pure_h_vap,Binary Density,p,1.2759780619765152e-07,2.943170904633516e-06,1.0454587904080534e-12,2.9280920993004983e-06,alcohol ~ ester,0
h_mix_rho_x_rho_pure_h_vap,Binary Density,RMSE,0.03271493617364389,0.003394535255601341,0.02650746377970639,0.03911657057542369,alcohol ~ ester,0
h_mix_rho_x_rho_pure_h_vap,Binary Density,MSE,0.03134884950567037,0.0029152019309121886,0.026317942866189138,0.03722137534847679,alcohol ~ ester,0
h_mix_rho_x_rho_pure_h_vap,Binary Density,MUE,0.03134884950567037,0.0029152019309121886,0.026317942866189138,0.03722137534847679,alcohol ~ ester,0
h_mix_rho_x_rho_pure_h_vap,Binary Density,Tau,0.911111111111111,0.09380577578007689,0.6287460834286768,0.9660917830792959,alcohol ~ ester,0
h_mix_rho_x_rho_pure_h_vap,Binary Density,Slope,0.956699420807175,0.09641978745136143,0.70844900709416,1.0540884784685607,alcohol < ester,0
h_mix_rho_x_rho_pure_h_vap,Binary Density,Intercept,0.07991294124072434,0.09644819695434827,-0.018985921256993388,0.3284935521977256,alcohol < ester,0
h_mix_rho_x_rho_pure_h_vap,Binary Density,R,0.9780844520393039,0.011662048759452806,0.9576409296113083,0.9996668368924524,alcohol < ester,0
h_mix_rho_x_rho_pure_h_vap,Binary Density,R^2,0.9566491953210254,0.02283592406171365,0.9170761500668108,0.999333784782561,alcohol < ester,0
h_mix_rho_x_rho_pure_h_vap,Binary Density,p,9.82923965527666e-07,5.587520741709713e-06,5.6001140617282186e-14,1.3581103024206397e-05,alcohol < ester,0
h_mix_rho_x_rho_pure_h_vap,Binary Density,RMSE,0.0405644990690471,0.004774388520600585,0.03157592674358884,0.05018632771069376,alcohol < ester,0
h_mix_rho_x_rho_pure_h_vap,Binary Density,MSE,0.03840229902274054,0.004127109082892154,0.031374228537411245,0.04761729322263002,alcohol < ester,0
h_mix_rho_x_rho_pure_h_vap,Binary Density,MUE,0.03840229902274054,0.004127109082892154,0.031374228537411245,0.04761729322263002,alcohol < ester,0
h_mix_rho_x_rho_pure_h_vap,Binary Density,Tau,0.9999999999999999,0.023484583562645423,0.8944271909999159,0.9775252199076787,alcohol < ester,0
h_mix_rho_x_rho_pure_h_vap,Binary Density,Slope,0.9188060910758629,0.0684528510653815,0.7574053712835226,1.0394903951704122,alcohol > ester,1
h_mix_rho_x_rho_pure_h_vap,Binary Density,Intercept,0.06794709526780673,0.05913687509546875,-0.03799516750121246,0.2053959069817688,alcohol > ester,1
h_mix_rho_x_rho_pure_h_vap,Binary Density,R,0.9813763137799675,0.012340477144580876,0.9504173660492197,0.9971911360912488,alcohol > ester,1
h_mix_rho_x_rho_pure_h_vap,Binary Density,R^2,0.9630994692483572,0.023997819592029852,0.9032931696879364,0.9943901618989555,alcohol > ester,1
h_mix_rho_x_rho_pure_h_vap,Binary Density,p,5.146376690212081e-07,1.4183606024605601e-05,2.7244584937883063e-10,2.5017787248016367e-05,alcohol > ester,1
h_mix_rho_x_rho_pure_h_vap,Binary Density,RMSE,0.008687456700019754,0.0020249895236326013,0.004177809393729433,0.01205366247824914,alcohol > ester,1
h_mix_rho_x_rho_pure_h_vap,Binary Density,MSE,-0.0016639716191379273,0.0026749665733001565,-0.007045675738615776,0.0036422616131562835,alcohol > ester,1
h_mix_rho_x_rho_pure_h_vap,Binary Density,MUE,0.006167309393009146,0.001870992079684133,0.002716183485704904,0.01001365727338981,alcohol > ester,1
h_mix_rho_x_rho_pure_h_vap,Binary Density,Tau,0.8222222222222221,0.12825367761176326,0.4714045207910316,0.9545214042184235,alcohol > ester,1
h_mix_rho_x_rho_pure_h_vap,Binary Density,Slope,0.9291978567790955,0.08729910299626123,0.7150901105218305,1.0411583163229372,alcohol ~ ester,1
h_mix_rho_x_rho_pure_h_vap,Binary Density,Intercept,0.06605250737505641,0.08316123970263474,-0.04052668679178284,0.2706460108886778,alcohol ~ ester,1
